OBJECTID_1,OBJECTID,Id,GridID,Score,ShapeSTArea,ShapeSTLength
1597,5,0,83,1,6969599.83808,10559.9998773333
1598,650,0,1240,2,6969599.83808,10559.9998773333
1599,443,0,993,3,6969599.83808,10559.9998773333
1600,1445,0,2214,0,6969599.83808,10559.9998773333
1601,1170,0,1842,0,6969599.83808,10559.9998773333
1602,1033,0,1691,1,6969599.83808,10559.9998773333
1603,309,0,818,1,6969600.70421999,10560.0005335
1604,1187,0,1868,2,6969599.83808,10559.9998773333
1605,877,0,1517,0,6969600.70421999,10560.0005335
1606,978,0,1631,3,6969599.83808,10559.9998773333
1607,2225,0,3743,2,6969599.83808,10559.9998773333
1608,1341,0,2059,4,6969599.83808,10559.9998773333
1609,46,0,319,2,6969600.70421999,10560.0005335
1610,2323,0,4078,1,6969599.83808,10559.9998773333
1611,807,0,1430,1,6969600.70421999,10560.0005335
1612,158,0,588,0,6969599.83808,10559.9998773333
1613,255,0,734,2,6969600.70421999,10560.0005335
1614,284,0,778,2,6969599.83808,10559.9998773333
1615,782,0,1405,4,6969599.83808,10559.9998773333
1616,436,0,974,0,6969600.70421999,10560.0005335
1617,1199,0,1880,4,6969599.83808,10559.9998773333
1618,333,0,842,1,6969599.83808,10559.9998773333
1619,1328,0,2046,2,6969599.83808,10559.9998773333
1620,1714,0,2629,0,6969599.83808,10559.9998773333
1621,827,0,1459,0,6969599.83808,10559.9998773333
1622,357,0,881,2,6969599.83808,10559.9998773333
1623,360,0,884,1,6969599.83808,10559.9998773333
1624,1844,0,2863,0,6969599.83808,10559.9998773333
1625,1977,0,3109,1,6969599.83808,10559.9998773333
1626,1472,0,2241,3,6969599.83808,10559.9998773333
1627,1008,0,1661,1,6969599.83808,10559.9998773333
1628,98,0,468,1,6969599.83808,10559.9998773333
1629,126,0,528,0,6969600.70421999,10560.0005335
1630,228,0,704,1,6969599.83808,10559.9998773333
1631,2228,0,3784,1,6969599.83808,10559.9998773333
1632,109,0,491,3,6969600.70421999,10560.0005335
1633,317,0,826,2,6969599.83808,10559.9998773333
1634,1726,0,2641,4,6969599.83808,10559.9998773333
1635,1993,0,3159,3,6969600.70421999,10560.0005335
1636,1713,0,2628,0,6969599.83808,10559.9998773333
1637,150,0,561,1,6969599.83808,10559.9998773333
1638,262,0,756,1,6969599.83808,10559.9998773333
1639,896,0,1536,3,6969600.70421999,10560.0005335
1640,758,0,1371,1,6969599.83808,10559.9998773333
1641,2180,0,3624,1,6969599.83808,10559.9998773333
1642,9,0,140,3,6969599.83808,10559.9998773333
1643,448,0,998,4,6969599.83808,10559.9998773333
1644,1842,0,2861,0,6969599.83808,10559.9998773333
1645,191,0,646,1,6969599.83808,10559.9998773333
1646,1614,0,2462,2,6969599.83808,10559.9998773333
1647,768,0,1381,0,6969599.83808,10559.9998773333
1648,1966,0,3098,1,6969599.83808,10559.9998773333
1649,516,0,1076,2,6969599.83808,10559.9998773333
1650,737,0,1350,2,6969599.83808,10559.9998773333
1651,1135,0,1807,1,6969599.83808,10559.9998773333
1652,584,0,1163,0,6969599.83808,10559.9998773333
1653,2332,0,4087,3,6969600.70421999,10560.0005335
1654,1571,0,2398,1,6969599.83808,10559.9998773333
1655,1448,0,2217,0,6969599.83808,10559.9998773333
1656,1463,0,2232,3,6969599.83808,10559.9998773333
1657,490,0,1050,2,6969600.70421999,10560.0005335
1658,1707,0,2622,1,6969599.83808,10559.9998773333
1659,778,0,1401,0,6969599.83808,10559.9998773333
1660,845,0,1477,4,6969600.70421999,10560.0005335
1661,1254,0,1946,1,6969599.83808,10559.9998773333
1662,2143,0,3515,1,6969599.83808,10559.9998773333
1663,1515,0,2303,2,6969599.83808,10559.9998773333
1664,408,0,946,2,6969600.70421999,10560.0005335
1665,1560,0,2387,1,6969599.83808,10559.9998773333
1666,1663,0,2532,3,6969600.70421999,10560.0005335
1667,797,0,1420,3,6969599.83808,10559.9998773333
1668,577,0,1147,0,6969599.83808,10559.9998773333
1669,70,0,383,1,6969599.83808,10559.9998773333
1670,143,0,554,3,6969599.83808,10559.9998773333
1671,1961,0,3093,3,6969599.83808,10559.9998773333
1672,1570,0,2397,1,6969599.83808,10559.9998773333
1673,1362,0,2096,0,6969599.83808,10559.9998773333
1674,656,0,1246,2,6969599.83808,10559.9998773333
1675,2251,0,3845,1,6969600.70421999,10560.0005335
1676,2327,0,4082,3,6969599.83808,10559.9998773333
1677,987,0,1640,3,6969599.83808,10559.9998773333
1678,1619,0,2467,3,6969599.83808,10559.9998773333
1679,903,0,1543,1,6969600.70421999,10560.0005335
1680,2036,0,3271,2,6969599.83808,10559.9998773333
1681,1856,0,2875,1,6969599.83808,10559.9998773333
1682,788,0,1411,3,6969599.83808,10559.9998773333
1683,932,0,1579,4,6969599.83808,10559.9998773333
1684,1896,0,2969,3,6969599.83808,10559.9998773333
1685,1469,0,2238,3,6969599.83808,10559.9998773333
1686,163,0,600,2,6969599.83808,10559.9998773333
1687,1975,0,3107,0,6969599.83808,10559.9998773333
1688,40,0,313,3,6969600.70421999,10560.0005335
1689,998,0,1651,4,6969600.70421999,10560.0005335
1690,1455,0,2224,3,6969599.83808,10559.9998773333
1691,2313,0,4026,4,6969600.70421999,10560.0005335
1692,1552,0,2359,2,6969599.83808,10559.9998773333
1693,1095,0,1759,3,6969599.83808,10559.9998773333
1694,220,0,680,2,6969599.83808,10559.9998773333
1695,1408,0,2159,0,6969600.70421999,10560.0005335
1696,99,0,469,0,6969599.83808,10559.9998773333
1697,1476,0,2245,2,6969599.83808,10559.9998773333
1698,1138,0,1810,3,6969599.83808,10559.9998773333
1699,453,0,1003,1,6969600.70421999,10560.0005335
1700,1077,0,1735,0,6969599.83808,10559.9998773333
1701,843,0,1475,4,6969599.83808,10559.9998773333
1702,876,0,1516,0,6969600.70421999,10560.0005335
1703,1834,0,2822,2,6969601.57036009,10560.0011896667
1704,945,0,1592,4,6969599.83808,10559.9998773333
1705,2091,0,3394,0,6969600.70421999,10560.0005335
1706,298,0,792,2,6969600.70421999,10560.0005335
1707,2116,0,3453,0,6969599.83808,10559.9998773333
1708,1239,0,1931,2,6969600.70421999,10560.0005335
1709,1475,0,2244,2,6969599.83808,10559.9998773333
1710,182,0,619,1,6969599.83808,10559.9998773333
1711,988,0,1641,3,6969600.70421999,10560.0005335
1712,856,0,1488,1,6969600.70421999,10560.0005335
1713,1010,0,1663,2,6969599.83808,10559.9998773333
1714,658,0,1248,3,6969599.83808,10559.9998773333
1715,1309,0,2013,0,6969599.83808,10559.9998773333
1716,1122,0,1786,0,6969599.83808,10559.9998773333
1717,850,0,1482,2,6969599.83808,10559.9998773333
1718,2149,0,3556,2,6969599.83808,10559.9998773333
1719,762,0,1375,1,6969599.83808,10559.9998773333
1720,1206,0,1887,3,6969599.83808,10559.9998773333
1721,691,0,1293,3,6969600.70421999,10560.0005335
1722,933,0,1580,5,6969599.83808,10559.9998773333
1723,148,0,559,1,6969599.83808,10559.9998773333
1724,1245,0,1937,4,6969599.83808,10559.9998773333
1725,941,0,1588,4,6969599.83808,10559.9998773333
1726,1319,0,2037,0,6969599.83808,10559.9998773333
1727,184,0,639,3,6969599.83808,10559.9998773333
1728,789,0,1412,3,6969599.83808,10559.9998773333
1729,2199,0,3680,1,6969599.83808,10559.9998773333
1730,1080,0,1738,1,6969599.83808,10559.9998773333
1731,1413,0,2164,3,6969600.70421999,10560.0005335
1732,61,0,374,3,6969599.83808,10559.9998773333
1733,559,0,1129,3,6969600.70421999,10560.0005335
1734,111,0,493,2,6969599.83808,10559.9998773333
1735,1339,0,2057,4,6969600.70421999,10560.0005335
1736,664,0,1254,3,6969599.83808,10559.9998773333
1737,56,0,369,3,6969599.83808,10559.9998773333
1738,25,0,254,3,6969599.83808,10559.9998773333
1739,837,0,1469,4,6969599.83808,10559.9998773333
1740,1900,0,2973,3,6969599.83808,10559.9998773333
1741,2105,0,3442,1,6969599.83808,10559.9998773333
1742,894,0,1534,3,6969600.70421999,10560.0005335
1743,1371,0,2105,3,6969600.70421999,10560.0005335
1744,415,0,953,2,6969600.70421999,10560.0005335
1745,2221,0,3739,2,6969600.70421999,10560.0005335
1746,672,0,1262,0,6969599.83808,10559.9998773333
1747,802,0,1425,2,6969599.83808,10559.9998773333
1748,1017,0,1670,0,6969599.83808,10559.9998773333
1749,1419,0,2170,4,6969600.70421999,10560.0005335
1750,773,0,1386,0,6969599.83808,10559.9998773333
1751,1184,0,1865,2,6969599.83808,10559.9998773333
1752,523,0,1083,2,6969599.83808,10559.9998773333
1753,1907,0,2980,1,6969599.83808,10559.9998773333
1754,846,0,1478,4,6969599.83808,10559.9998773333
1755,308,0,817,1,6969599.83808,10559.9998773333
1756,742,0,1355,3,6969599.83808,10559.9998773333
1757,1078,0,1736,0,6969599.83808,10559.9998773333
1758,993,0,1646,4,6969599.83808,10559.9998773333
1759,1316,0,2020,0,6969599.83808,10559.9998773333
1760,1941,0,3042,2,6969599.83808,10559.9998773333
1761,905,0,1545,1,6969600.70421999,10560.0005335
1762,1155,0,1827,5,6969599.83808,10559.9998773333
1763,1577,0,2404,4,6969599.83808,10559.9998773333
1764,2134,0,3506,1,6969599.83808,10559.9998773333
1765,4,0,82,2,6969599.83808,10559.9998773333
1766,37,0,266,1,6969599.83808,10559.9998773333
1767,1227,0,1908,1,6969599.83808,10559.9998773333
1768,2019,0,3219,0,6969599.83808,10559.9998773333
1769,2080,0,3383,1,6969600.70421999,10560.0005335
1770,541,0,1111,4,6969599.83808,10559.9998773333
1771,989,0,1642,4,6969599.83808,10559.9998773333
1772,1689,0,2580,4,6969599.83808,10559.9998773333
1773,1384,0,2118,2,6969599.83808,10559.9998773333
1774,131,0,542,3,6969599.83808,10559.9998773333
1775,141,0,552,2,6969599.83808,10559.9998773333
1776,2246,0,3802,2,6969599.83808,10559.9998773333
1777,1735,0,2650,2,6969599.83808,10559.9998773333
1778,1915,0,2988,1,6969599.83808,10559.9998773333
1779,1354,0,2072,1,6969599.83808,10559.9998773333
1780,1882,0,2928,1,6969599.83808,10559.9998773333
1781,297,0,791,2,6969599.83808,10559.9998773333
1782,692,0,1294,2,6969599.83808,10559.9998773333
1783,741,0,1354,3,6969599.83808,10559.9998773333
1784,1087,0,1751,3,6969599.83808,10559.9998773333
1785,1674,0,2565,1,6969599.83808,10559.9998773333
1786,1681,0,2572,0,6969599.83808,10559.9998773333
1787,394,0,932,1,6969600.70421999,10560.0005335
1788,1933,0,3034,3,6969599.83808,10559.9998773333
1789,300,0,794,2,6969599.83808,10559.9998773333
1790,43,0,316,3,6969600.70421999,10560.0005335
1791,136,0,547,3,6969599.83808,10559.9998773333
1792,946,0,1593,4,6969600.70421999,10560.0005335
1793,1741,0,2680,2,6969599.83808,10559.9998773333
1794,1471,0,2240,3,6969599.83808,10559.9998773333
1795,1007,0,1660,2,6969599.83808,10559.9998773333
1796,32,0,261,2,6969599.83808,10559.9998773333
1797,145,0,556,1,6969599.83808,10559.9998773333
1798,114,0,496,3,6969599.83808,10559.9998773333
1799,2264,0,3858,1,6969599.83808,10559.9998773333
1800,1805,0,2768,2,6969599.83808,10559.9998773333
1801,2043,0,3278,0,6969599.83808,10559.9998773333
1802,947,0,1594,4,6969599.83808,10559.9998773333
1803,276,0,770,2,6969599.83808,10559.9998773333
1804,1567,0,2394,0,6969599.83808,10559.9998773333
1805,206,0,666,2,6969599.83808,10559.9998773333
1806,289,0,783,2,6969599.83808,10559.9998773333
1807,2017,0,3217,2,6969600.70421999,10560.0005335
1808,565,0,1135,2,6969599.83808,10559.9998773333
1809,607,0,1186,3,6969599.83808,10559.9998773333
1810,1909,0,2982,1,6969599.83808,10559.9998773333
1811,2265,0,3859,1,6969599.83808,10559.9998773333
1812,1217,0,1898,0,6969599.83808,10559.9998773333
1813,2194,0,3675,1,6969599.83808,10559.9998773333
1814,1778,0,2741,0,6969599.83808,10559.9998773333
1815,1214,0,1895,0,6969599.83808,10559.9998773333
1816,1002,0,1655,4,6969599.83808,10559.9998773333
1817,355,0,879,2,6969599.83808,10559.9998773333
1818,1433,0,2184,2,6969601.57036009,10560.0011896667
1819,1665,0,2534,3,6969599.83808,10559.9998773333
1820,706,0,1308,2,6969599.83808,10559.9998773333
1821,64,0,377,2,6969599.83808,10559.9998773333
1822,1799,0,2762,3,6969599.83808,10559.9998773333
1823,382,0,906,2,6969599.83808,10559.9998773333
1824,2203,0,3684,2,6969599.83808,10559.9998773333
1825,1751,0,2690,1,6969599.83808,10559.9998773333
1826,931,0,1578,4,6969599.83808,10559.9998773333
1827,620,0,1199,1,6969599.83808,10559.9998773333
1828,1233,0,1925,2,6969599.83808,10559.9998773333
1829,511,0,1071,2,6969600.70421999,10560.0005335
1830,484,0,1034,1,6969599.83808,10559.9998773333
1831,1467,0,2236,3,6969599.83808,10559.9998773333
1832,1745,0,2684,0,6969599.83808,10559.9998773333
1833,2256,0,3850,3,6969599.83808,10559.9998773333
1834,151,0,581,3,6969599.83808,10559.9998773333
1835,165,0,602,3,6969599.83808,10559.9998773333
1836,1580,0,2407,4,6969599.83808,10559.9998773333
1837,1351,0,2069,0,6969599.83808,10559.9998773333
1838,2274,0,3906,1,6969599.83808,10559.9998773333
1839,483,0,1033,1,6969599.83808,10559.9998773333
1840,1006,0,1659,2,6969599.83808,10559.9998773333
1841,2212,0,3730,0,6969599.83808,10559.9998773333
1842,1058,0,1716,2,6969599.83808,10559.9998773333
1843,1440,0,2191,0,6969600.70421999,10560.0005335
1844,1892,0,2938,1,6969600.70421999,10560.0005335
1845,479,0,1029,1,6969599.83808,10559.9998773333
1846,1000,0,1653,5,6969599.83808,10559.9998773333
1847,1584,0,2411,3,6969599.83808,10559.9998773333
1848,2329,0,4084,3,6969599.83808,10559.9998773333
1849,1716,0,2631,1,6969599.83808,10559.9998773333
1850,2058,0,3327,1,6969599.83808,10559.9998773333
1851,1806,0,2769,1,6969599.83808,10559.9998773333
1852,686,0,1288,3,6969599.83808,10559.9998773333
1853,1926,0,3027,3,6969599.83808,10559.9998773333
1854,605,0,1184,2,6969599.83808,10559.9998773333
1855,157,0,587,0,6969599.83808,10559.9998773333
1856,848,0,1480,3,6969599.83808,10559.9998773333
1857,816,0,1439,0,6969599.83808,10559.9998773333
1858,1389,0,2123,3,6969599.83808,10559.9998773333
1859,588,0,1167,2,6969599.83808,10559.9998773333
1860,598,0,1177,2,6969600.70421999,10560.0005335
1861,864,0,1496,0,6969599.83808,10559.9998773333
1862,869,0,1501,0,6969599.83808,10559.9998773333
1863,159,0,589,1,6969599.83808,10559.9998773333
1864,707,0,1309,2,6969599.83808,10559.9998773333
1865,985,0,1638,4,6969599.83808,10559.9998773333
1866,1192,0,1873,3,6969600.70421999,10560.0005335
1867,2062,0,3331,2,6969599.83808,10559.9998773333
1868,100,0,470,1,6969600.70421999,10560.0005335
1869,719,0,1321,0,6969599.83808,10559.9998773333
1870,1190,0,1871,3,6969599.83808,10559.9998773333
1871,1343,0,2061,3,6969599.83808,10559.9998773333
1872,1094,0,1758,4,6969599.83808,10559.9998773333
1873,29,0,258,4,6969599.83808,10559.9998773333
1874,744,0,1357,2,6969599.83808,10559.9998773333
1875,2202,0,3683,1,6969599.83808,10559.9998773333
1876,1746,0,2685,0,6969600.70421999,10560.0005335
1877,2123,0,3495,3,6969599.83808,10559.9998773333
1878,329,0,838,2,6969599.83808,10559.9998773333
1879,2053,0,3322,3,6969599.83808,10559.9998773333
1880,1252,0,1944,5,6969599.83808,10559.9998773333
1881,831,0,1463,4,6969599.83808,10559.9998773333
1882,2270,0,3902,1,6969599.83808,10559.9998773333
1883,1760,0,2699,3,6969599.83808,10559.9998773333
1884,1877,0,2923,2,6969599.83808,10559.9998773333
1885,1914,0,2987,1,6969599.83808,10559.9998773333
1886,1720,0,2635,2,6969599.83808,10559.9998773333
1887,1874,0,2920,0,6969599.83808,10559.9998773333
1888,1743,0,2682,0,6969599.83808,10559.9998773333
1889,1985,0,3151,2,6969599.83808,10559.9998773333
1890,865,0,1497,0,6969599.83808,10559.9998773333
1891,140,0,551,3,6969599.83808,10559.9998773333
1892,891,0,1531,3,6969600.70421999,10560.0005335
1893,90,0,439,1,6969599.83808,10559.9998773333
1894,2173,0,3617,1,6969599.83808,10559.9998773333
1895,401,0,939,1,6969600.70421999,10560.0005335
1896,2078,0,3381,1,6969601.57036009,10560.0011896667
1897,1692,0,2583,3,6969599.83808,10559.9998773333
1898,102,0,484,3,6969599.83808,10559.9998773333
1899,1682,0,2573,1,6969599.83808,10559.9998773333
1900,1069,0,1727,0,6969599.83808,10559.9998773333
1901,1236,0,1928,3,6969599.83808,10559.9998773333
1902,1353,0,2071,0,6969599.83808,10559.9998773333
1903,586,0,1165,3,6969599.83808,10559.9998773333
1904,2278,0,3910,3,6969599.83808,10559.9998773333
1905,2268,0,3900,1,6969599.83808,10559.9998773333
1906,1422,0,2173,3,6969601.57036009,10560.0011896667
1907,976,0,1623,0,6969599.83808,10559.9998773333
1908,2121,0,3493,1,6969599.83808,10559.9998773333
1909,465,0,1015,2,6969599.83808,10559.9998773333
1910,870,0,1502,0,6969599.83808,10559.9998773333
1911,2042,0,3277,0,6969599.83808,10559.9998773333
1912,1690,0,2581,3,6969599.83808,10559.9998773333
1913,113,0,495,2,6969599.83808,10559.9998773333
1914,491,0,1051,1,6969599.83808,10559.9998773333
1915,828,0,1460,0,6969599.83808,10559.9998773333
1916,475,0,1025,1,6969599.83808,10559.9998773333
1917,12,0,143,2,6969600.70421999,10560.0005335
1918,269,0,763,2,6969599.83808,10559.9998773333
1919,1409,0,2160,0,6969600.70421999,10560.0005335
1920,2046,0,3281,1,6969599.83808,10559.9998773333
1921,579,0,1149,0,6969599.83808,10559.9998773333
1922,1479,0,2248,0,6969599.83808,10559.9998773333
1923,470,0,1020,3,6969599.83808,10559.9998773333
1924,1666,0,2535,3,6969599.83808,10559.9998773333
1925,2253,0,3847,1,6969599.83808,10559.9998773333
1926,1424,0,2175,3,6969600.70421999,10560.0005335
1927,1573,0,2400,3,6969599.83808,10559.9998773333
1928,2165,0,3572,0,6969599.83808,10559.9998773333
1929,1079,0,1737,0,6969599.83808,10559.9998773333
1930,471,0,1021,2,6969599.83808,10559.9998773333
1931,432,0,970,2,6969600.70421999,10560.0005335
1932,2284,0,3916,2,6969599.83808,10559.9998773333
1933,367,0,891,1,6969599.83808,10559.9998773333
1934,468,0,1018,2,6969599.83808,10559.9998773333
1935,125,0,527,0,6969599.83808,10559.9998773333
1936,397,0,935,3,6969600.70421999,10560.0005335
1937,2300,0,3971,1,6969600.70421999,10560.0005335
1938,2160,0,3567,1,6969599.83808,10559.9998773333
1939,736,0,1349,3,6969599.83808,10559.9998773333
1940,175,0,612,1,6969599.83808,10559.9998773333
1941,1730,0,2645,4,6969599.83808,10559.9998773333
1942,1381,0,2115,3,6969600.70421999,10560.0005335
1943,1470,0,2239,2,6969599.83808,10559.9998773333
1944,696,0,1298,3,6969599.83808,10559.9998773333
1945,1789,0,2752,2,6969599.83808,10559.9998773333
1946,1536,0,2343,2,6969599.83808,10559.9998773333
1947,721,0,1323,1,6969599.83808,10559.9998773333
1948,509,0,1069,2,6969599.83808,10559.9998773333
1949,923,0,1563,0,6969600.70421999,10560.0005335
1950,1356,0,2074,0,6969599.83808,10559.9998773333
1951,2333,0,4143,4,6969599.83808,10559.9998773333
1952,2258,0,3852,3,6969599.83808,10559.9998773333
1953,272,0,766,2,6969599.83808,10559.9998773333
1954,2119,0,3456,0,6969599.83808,10559.9998773333
1955,34,0,263,1,6969599.83808,10559.9998773333
1956,1628,0,2476,2,6969599.83808,10559.9998773333
1957,48,0,321,2,6969600.70421999,10560.0005335
1958,1637,0,2506,1,6969599.83808,10559.9998773333
1959,1229,0,1921,0,6969599.83808,10559.9998773333
1960,2184,0,3628,2,6969599.83808,10559.9998773333
1961,527,0,1087,1,6969599.83808,10559.9998773333
1962,1312,0,2016,0,6969599.83808,10559.9998773333
1963,838,0,1470,3,6969599.83808,10559.9998773333
1964,1450,0,2219,0,6969599.83808,10559.9998773333
1965,1276,0,1980,0,6969599.83808,10559.9998773333
1966,1457,0,2226,3,6969599.83808,10559.9998773333
1967,62,0,375,4,6969600.70421999,10560.0005335
1968,602,0,1181,2,6969599.83808,10559.9998773333
1969,122,0,524,3,6969599.83808,10559.9998773333
1970,792,0,1415,2,6969599.83808,10559.9998773333
1971,1964,0,3096,2,6969599.83808,10559.9998773333
1972,246,0,725,2,6969599.83808,10559.9998773333
1973,767,0,1380,1,6969599.83808,10559.9998773333
1974,1131,0,1795,1,6969599.83808,10559.9998773333
1975,2074,0,3377,2,6969600.70421999,10560.0005335
1976,800,0,1423,4,6969599.83808,10559.9998773333
1977,273,0,767,2,6969599.83808,10559.9998773333
1978,1685,0,2576,1,6969599.83808,10559.9998773333
1979,2083,0,3386,1,6969600.70421999,10560.0005335
1980,23,0,204,1,6969599.83808,10559.9998773333
1981,1098,0,1762,4,6969599.83808,10559.9998773333
1982,1717,0,2632,1,6969599.83808,10559.9998773333
1983,1083,0,1747,1,6969599.83808,10559.9998773333
1984,1602,0,2450,0,6969599.83808,10559.9998773333
1985,1091,0,1755,3,6969599.83808,10559.9998773333
1986,574,0,1144,2,6969599.83808,10559.9998773333
1987,950,0,1597,4,6969599.83808,10559.9998773333
1988,2214,0,3732,1,6969599.83808,10559.9998773333
1989,2249,0,3843,1,6969599.83808,10559.9998773333
1990,170,0,607,3,6969600.70421999,10560.0005335
1991,351,0,875,1,6969599.83808,10559.9998773333
1992,1387,0,2121,1,6969599.83808,10559.9998773333
1993,1411,0,2162,2,6969600.70421999,10560.0005335
1994,1161,0,1833,1,6969599.83808,10559.9998773333
1995,85,0,434,4,6969599.83808,10559.9998773333
1996,1483,0,2271,1,6969599.83808,10559.9998773333
1997,1871,0,2917,2,6969600.70421999,10560.0005335
1998,1989,0,3155,3,6969599.83808,10559.9998773333
1999,823,0,1446,0,6969599.83808,10559.9998773333
2000,241,0,720,4,6969599.83808,10559.9998773333
2001,1697,0,2588,4,6969599.83808,10559.9998773333
2002,1632,0,2480,1,6969599.83808,10559.9998773333
2003,1932,0,3033,3,6969600.70421999,10560.0005335
2004,679,0,1269,0,6969599.83808,10559.9998773333
2005,2104,0,3441,1,6969599.83808,10559.9998773333
2006,1159,0,1831,1,6969599.83808,10559.9998773333
2007,342,0,851,1,6969599.83808,10559.9998773333
2008,256,0,735,2,6969599.83808,10559.9998773333
2009,2147,0,3554,2,6969599.83808,10559.9998773333
2010,2135,0,3507,1,6969600.70421999,10560.0005335
2011,630,0,1209,0,6969600.70421999,10560.0005335
2012,287,0,781,3,6969600.70421999,10560.0005335
2013,1498,0,2286,3,6969599.83808,10559.9998773333
2014,350,0,874,1,6969599.83808,10559.9998773333
2015,1617,0,2465,4,6969599.83808,10559.9998773333
2016,1969,0,3101,2,6969600.70421999,10560.0005335
2017,462,0,1012,2,6969599.83808,10559.9998773333
2018,1916,0,2989,0,6969599.83808,10559.9998773333
2019,810,0,1433,0,6969599.83808,10559.9998773333
2020,912,0,1552,0,6969600.70421999,10560.0005335
2021,1050,0,1708,4,6969599.83808,10559.9998773333
2022,1759,0,2698,3,6969599.83808,10559.9998773333
2023,1162,0,1834,1,6969599.83808,10559.9998773333
2024,2003,0,3203,3,6969599.83808,10559.9998773333
2025,1428,0,2179,2,6969600.70421999,10560.0005335
2026,1374,0,2108,2,6969599.83808,10559.9998773333
2027,1649,0,2518,1,6969599.83808,10559.9998773333
2028,1968,0,3100,2,6969599.83808,10559.9998773333
2029,2201,0,3682,1,6969599.83808,10559.9998773333
2030,1722,0,2637,2,6969600.70421999,10560.0005335
2031,215,0,675,3,6969599.83808,10559.9998773333
2032,226,0,702,0,6969600.70421999,10560.0005335
2033,1784,0,2747,0,6969599.83808,10559.9998773333
2034,1291,0,1995,3,6969599.83808,10559.9998773333
2035,1572,0,2399,3,6969599.83808,10559.9998773333
2036,42,0,315,4,6969600.70421999,10560.0005335
2037,883,0,1523,5,6969600.70421999,10560.0005335
2038,2008,0,3208,2,6969599.83808,10559.9998773333
2039,30,0,259,4,6969600.70421999,10560.0005335
2040,414,0,952,2,6969600.70421999,10560.0005335
2041,1803,0,2766,2,6969599.83808,10559.9998773333
2042,1439,0,2190,0,6969600.70421999,10560.0005335
2043,17,0,198,4,6969599.83808,10559.9998773333
2044,543,0,1113,4,6969599.83808,10559.9998773333
2045,2095,0,3398,0,6969600.70421999,10560.0005335
2046,1398,0,2132,0,6969599.83808,10559.9998773333
2047,1264,0,1956,0,6969599.83808,10559.9998773333
2048,676,0,1266,0,6969599.83808,10559.9998773333
2049,604,0,1183,2,6969599.83808,10559.9998773333
2050,418,0,956,2,6969600.70421999,10560.0005335
2051,1538,0,2345,3,6969599.83808,10559.9998773333
2052,786,0,1409,3,6969600.70421999,10560.0005335
2053,1431,0,2182,2,6969600.70421999,10560.0005335
2054,1890,0,2936,1,6969599.83808,10559.9998773333
2055,1311,0,2015,0,6969599.83808,10559.9998773333
2056,1588,0,2415,4,6969599.83808,10559.9998773333
2057,1344,0,2062,2,6969599.83808,10559.9998773333
2058,2171,0,3615,2,6969599.83808,10559.9998773333
2059,513,0,1073,2,6969599.83808,10559.9998773333
2060,1349,0,2067,2,6969599.83808,10559.9998773333
2061,138,0,549,3,6969600.70421999,10560.0005335
2062,1225,0,1906,0,6969599.83808,10559.9998773333
2063,1263,0,1955,0,6969599.83808,10559.9998773333
2064,1700,0,2591,2,6969599.83808,10559.9998773333
2065,752,0,1365,3,6969599.83808,10559.9998773333
2066,575,0,1145,1,6969599.83808,10559.9998773333
2067,2326,0,4081,4,6969599.83808,10559.9998773333
2068,447,0,997,2,6969599.83808,10559.9998773333
2069,2261,0,3855,1,6969600.70421999,10560.0005335
2070,1997,0,3163,0,6969599.83808,10559.9998773333
2071,1953,0,3085,3,6969599.83808,10559.9998773333
2072,1643,0,2512,1,6969599.83808,10559.9998773333
2073,1828,0,2816,3,6969600.70421999,10560.0005335
2074,790,0,1413,3,6969599.83808,10559.9998773333
2075,82,0,431,3,6969599.83808,10559.9998773333
2076,84,0,433,3,6969600.70421999,10560.0005335
2077,1662,0,2531,4,6969599.83808,10559.9998773333
2078,684,0,1286,5,6969599.83808,10559.9998773333
2079,1891,0,2937,1,6969599.83808,10559.9998773333
2080,961,0,1608,2,6969599.83808,10559.9998773333
2081,118,0,500,1,6969599.83808,10559.9998773333
2082,1005,0,1658,2,6969599.83808,10559.9998773333
2083,2301,0,3972,1,6969599.83808,10559.9998773333
2084,377,0,901,1,6969599.83808,10559.9998773333
2085,1728,0,2643,3,6969599.83808,10559.9998773333
2086,1315,0,2019,1,6969599.83808,10559.9998773333
2087,123,0,525,3,6969599.83808,10559.9998773333
2088,1043,0,1701,3,6969599.83808,10559.9998773333
2089,777,0,1400,0,6969599.83808,10559.9998773333
2090,2230,0,3786,1,6969599.83808,10559.9998773333
2091,1429,0,2180,4,6969600.70421999,10560.0005335
2092,1706,0,2621,1,6969599.83808,10559.9998773333
2093,597,0,1176,5,6969599.83808,10559.9998773333
2094,970,0,1617,1,6969599.83808,10559.9998773333
2095,2219,0,3737,2,6969599.83808,10559.9998773333
2096,596,0,1175,5,6969599.83808,10559.9998773333
2097,2013,0,3213,2,6969599.83808,10559.9998773333
2098,180,0,617,2,6969599.83808,10559.9998773333
2099,2142,0,3514,0,6969599.83808,10559.9998773333
2100,81,0,430,3,6969599.83808,10559.9998773333
2101,1569,0,2396,0,6969599.83808,10559.9998773333
2102,1870,0,2916,1,6969599.83808,10559.9998773333
2103,1677,0,2568,0,6969599.83808,10559.9998773333
2104,1913,0,2986,1,6969599.83808,10559.9998773333
2105,1313,0,2017,0,6969599.83808,10559.9998773333
2106,1061,0,1719,1,6969599.83808,10559.9998773333
